'Elapsed time','ECG I','ECG I filtered'
'0:03.554',-0.465,-0.075
'0:03.556',-0.440,-0.070
'0:03.558',-0.425,-0.070
'0:03.560',-0.415,-0.065
'0:03.562',-0.470,-0.065
'0:03.564',-0.520,-0.065
'0:03.566',-0.560,-0.065
'0:03.568',-0.585,-0.065
'0:03.570',-0.590,-0.065
'0:03.572',-0.540,-0.065
'0:03.574',-0.445,-0.070
'0:03.576',-0.450,-0.070
'0:03.578',-0.435,-0.070
'0:03.580',-0.460,-0.070
'0:03.582',-0.495,-0.075
'0:03.584',-0.535,-0.075
'0:03.586',-0.580,-0.080
'0:03.588',-0.620,-0.080
'0:03.590',-0.605,-0.085
'0:03.592',-0.550,-0.085
'0:03.594',-0.490,-0.085
'0:03.596',-0.460,-0.080
'0:03.598',-0.430,-0.080
'0:03.600',-0.440,-0.075
'0:03.602',-0.500,-0.070
'0:03.604',-0.590,-0.065
'0:03.606',-0.615,-0.060
'0:03.608',-0.610,-0.060
'0:03.610',-0.600,-0.060
'0:03.612',-0.550,-0.060
'0:03.614',-0.505,-0.065
'0:03.616',-0.490,-0.070
'0:03.618',-0.475,-0.075
'0:03.620',-0.500,-0.080
'0:03.622',-0.550,-0.080
'0:03.624',-0.610,-0.085
'0:03.626',-0.630,-0.085
'0:03.628',-0.650,-0.085
'0:03.630',-0.620,-0.080
'0:03.632',-0.595,-0.080
'0:03.634',-0.520,-0.075
'0:03.636',-0.480,-0.070
'0:03.638',-0.480,-0.065
'0:03.640',-0.485,-0.060
'0:03.642',-0.545,-0.060
'0:03.644',-0.615,-0.060
'0:03.646',-0.625,-0.060
'0:03.648',-0.660,-0.065
'0:03.650',-0.645,-0.065
'0:03.652',-0.590,-0.070
'0:03.654',-0.500,-0.070
'0:03.656',-0.470,-0.065
'0:03.658',-0.480,-0.060
'0:03.660',-0.500,-0.055
'0:03.662',-0.535,-0.050
'0:03.664',-0.610,-0.045
'0:03.666',-0.630,-0.040
'0:03.668',-0.645,-0.035
'0:03.670',-0.600,-0.040
'0:03.672',-0.575,-0.040
'0:03.674',-0.510,-0.045
'0:03.676',-0.480,-0.045
'0:03.678',-0.465,-0.045
'0:03.680',-0.485,-0.045
'0:03.682',-0.555,-0.040
'0:03.684',-0.630,-0.035
'0:03.686',-0.645,-0.030
'0:03.688',-0.670,-0.030
'0:03.690',-0.625,-0.025
'0:03.692',-0.540,-0.025
'0:03.694',-0.495,-0.025
'0:03.696',-0.475,-0.030
'0:03.698',-0.465,-0.035
'0:03.700',-0.520,-0.035
'0:03.702',-0.590,-0.040
'0:03.704',-0.650,-0.040
'0:03.706',-0.685,-0.040
'0:03.708',-0.680,-0.040
'0:03.710',-0.650,-0.040
'0:03.712',-0.595,-0.045
'0:03.714',-0.545,-0.055
'0:03.716',-0.540,-0.060
'0:03.718',-0.535,-0.075
'0:03.720',-0.550,-0.085
'0:03.722',-0.645,-0.095
'0:03.724',-0.695,-0.100
'0:03.726',-0.720,-0.105
'0:03.728',-0.720,-0.100
'0:03.730',-0.715,-0.100
'0:03.732',-0.665,-0.095
'0:03.734',-0.565,-0.090
'0:03.736',-0.565,-0.085
'0:03.738',-0.560,-0.080
'0:03.740',-0.585,-0.080
'0:03.742',-0.650,-0.080
'0:03.744',-0.710,-0.080
'0:03.746',-0.735,-0.080
'0:03.748',-0.740,-0.080
'0:03.750',-0.720,-0.085
'0:03.752',-0.660,-0.090
'0:03.754',-0.615,-0.095
'0:03.756',-0.610,-0.100
'0:03.758',-0.595,-0.110
'0:03.760',-0.645,-0.115
'0:03.762',-0.710,-0.115
'0:03.764',-0.780,-0.105
'0:03.766',-0.770,-0.085
'0:03.768',-0.720,-0.050
'0:03.770',-0.615,0.000
'0:03.772',-0.480,0.060
'0:03.774',-0.360,0.130
'0:03.776',-0.285,0.205
'0:03.778',-0.185,0.270
'0:03.780',-0.145,0.325
'0:03.782',-0.185,0.355
'0:03.784',-0.265,0.360
'0:03.786',-0.380,0.335
'0:03.788',-0.495,0.285
'0:03.790',-0.495,0.205
'0:03.792',-0.455,0.105
'0:03.794',-0.500,0.005
'0:03.796',-0.580,-0.100
'0:03.798',-0.735,-0.190
'0:03.800',-0.915,-0.265
'0:03.802',-0.960,-0.315
'0:03.804',-0.990,-0.340
'0:03.806',-1.010,-0.350
'0:03.808',-0.985,-0.335
'0:03.810',-0.950,-0.315
'0:03.812',-0.850,-0.285
'0:03.814',-0.815,-0.255
'0:03.816',-0.780,-0.230
'0:03.818',-0.735,-0.205
'0:03.820',-0.745,-0.185
'0:03.822',-0.790,-0.170
'0:03.824',-0.815,-0.155
'0:03.826',-0.820,-0.135
'0:03.828',-0.780,-0.120
'0:03.830',-0.735,-0.105
'0:03.832',-0.655,-0.090
'0:03.834',-0.615,-0.080
'0:03.836',-0.585,-0.070
'0:03.838',-0.580,-0.060
'0:03.840',-0.660,-0.055
'0:03.842',-0.715,-0.055
'0:03.844',-0.750,-0.050
'0:03.846',-0.740,-0.050
'0:03.848',-0.750,-0.045
'0:03.850',-0.685,-0.040
'0:03.852',-0.620,-0.035
'0:03.854',-0.580,-0.025
'0:03.856',-0.555,-0.020
'0:03.858',-0.565,-0.015
'0:03.860',-0.625,-0.015
'0:03.862',-0.710,-0.015
'0:03.864',-0.730,-0.020
'0:03.866',-0.745,-0.025
'0:03.868',-0.750,-0.030
'0:03.870',-0.680,-0.035
'0:03.872',-0.610,-0.035
'0:03.874',-0.610,-0.035
'0:03.876',-0.580,-0.030
'0:03.878',-0.575,-0.025
'0:03.880',-0.615,-0.015
'0:03.882',-0.685,-0.010
'0:03.884',-0.730,0.000
'0:03.886',-0.755,0.005
'0:03.888',-0.730,0.005
'0:03.890',-0.660,0.000
'0:03.892',-0.585,0.000
'0:03.894',-0.570,-0.005
'0:03.896',-0.545,-0.010
'0:03.898',-0.570,-0.010
'0:03.900',-0.615,-0.005
'0:03.902',-0.680,0.000
'0:03.904',-0.705,0.010
'0:03.906',-0.720,0.020
'0:03.908',-0.695,0.035
'0:03.910',-0.630,0.045
'0:03.912',-0.540,0.055
'0:03.914',-0.520,0.060
'0:03.916',-0.500,0.065
'0:03.918',-0.520,0.065
'0:03.920',-0.575,0.070
'0:03.922',-0.640,0.070
'0:03.924',-0.660,0.080
'0:03.926',-0.660,0.085
'0:03.928',-0.640,0.100
'0:03.930',-0.565,0.110
'0:03.932',-0.490,0.125
'0:03.934',-0.465,0.140
'0:03.936',-0.405,0.150
'0:03.938',-0.465,0.160
'0:03.940',-0.510,0.165
'0:03.942',-0.565,0.170
'0:03.944',-0.575,0.170
'0:03.946',-0.600,0.175
'0:03.948',-0.565,0.175
'0:03.950',-0.500,0.180
'0:03.952',-0.415,0.190
'0:03.954',-0.385,0.195
'0:03.956',-0.370,0.205
'0:03.958',-0.400,0.215
'0:03.960',-0.445,0.220
'0:03.962',-0.530,0.220
'0:03.964',-0.535,0.220
'0:03.966',-0.585,0.220
'0:03.968',-0.565,0.215
'0:03.970',-0.495,0.210
'0:03.972',-0.420,0.205
'0:03.974',-0.410,0.200
'0:03.976',-0.405,0.200
'0:03.978',-0.445,0.195
'0:03.980',-0.515,0.190
'0:03.982',-0.595,0.185
'0:03.984',-0.615,0.180
'0:03.986',-0.635,0.175
'0:03.988',-0.610,0.160
'0:03.990',-0.580,0.150
'0:03.992',-0.520,0.135
'0:03.994',-0.515,0.120
'0:03.996',-0.525,0.105
'0:03.998',-0.570,0.090
'0:04.000',-0.640,0.070
'0:04.002',-0.745,0.055
'0:04.004',-0.760,0.045
'0:04.006',-0.780,0.030
'0:04.008',-0.755,0.020
'0:04.010',-0.710,0.015
'0:04.012',-0.635,0.005
'0:04.014',-0.625,0.000
'0:04.016',-0.635,-0.005
'0:04.018',-0.700,-0.015
'0:04.020',-0.770,-0.020
'0:04.022',-0.825,-0.030
'0:04.024',-0.855,-0.035
'0:04.026',-0.855,-0.045
'0:04.028',-0.830,-0.050
'0:04.030',-0.760,-0.055
'0:04.032',-0.730,-0.060
'0:04.034',-0.710,-0.065
'0:04.036',-0.685,-0.065
'0:04.038',-0.710,-0.060
'0:04.040',-0.785,-0.060
'0:04.042',-0.840,-0.060
'0:04.044',-0.885,-0.055
'0:04.046',-0.875,-0.050
'0:04.048',-0.840,-0.050
'0:04.050',-0.750,-0.045
'0:04.052',-0.705,-0.045
'0:04.054',-0.710,-0.040
'0:04.056',-0.695,-0.040
'0:04.058',-0.730,-0.040
'0:04.060',-0.795,-0.040
'0:04.062',-0.830,-0.045
'0:04.064',-0.845,-0.050
'0:04.066',-0.880,-0.050
'0:04.068',-0.830,-0.055
'0:04.070',-0.750,-0.055
'0:04.072',-0.700,-0.055
'0:04.074',-0.685,-0.050
'0:04.076',-0.705,-0.045
'0:04.078',-0.725,-0.035
'0:04.080',-0.795,-0.030
'0:04.082',-0.835,-0.025
'0:04.084',-0.850,-0.025
'0:04.086',-0.860,-0.025
'0:04.088',-0.830,-0.025
'0:04.090',-0.735,-0.025
'0:04.092',-0.705,-0.025
'0:04.094',-0.690,-0.025
'0:04.096',-0.695,-0.025
'0:04.098',-0.740,-0.020
'0:04.100',-0.820,-0.015
'0:04.102',-0.830,-0.010
'0:04.104',-0.845,-0.010
'0:04.106',-0.845,-0.010
'0:04.108',-0.810,-0.010
'0:04.110',-0.745,-0.020
'0:04.112',-0.725,-0.025
'0:04.114',-0.695,-0.035
'0:04.116',-0.695,-0.040
'0:04.118',-0.720,-0.045
'0:04.120',-0.805,-0.045
'0:04.122',-0.865,-0.045
'0:04.124',-0.875,-0.035
'0:04.126',-0.870,-0.030
'0:04.128',-0.845,-0.025
'0:04.130',-0.750,-0.020
'0:04.132',-0.725,-0.020
'0:04.134',-0.710,-0.020
'0:04.136',-0.710,-0.025
'0:04.138',-0.760,-0.030
'0:04.140',-0.840,-0.030
'0:04.142',-0.865,-0.035
'0:04.144',-0.890,-0.030
'0:04.146',-0.900,-0.030
'0:04.148',-0.830,-0.025
'0:04.150',-0.725,-0.020
'0:04.152',-0.700,-0.020
'0:04.154',-0.720,-0.020
'0:04.156',-0.715,-0.025
'0:04.158',-0.800,-0.030
'0:04.160',-0.850,-0.040
'0:04.162',-0.875,-0.045
'0:04.164',-0.890,-0.050
'0:04.166',-0.880,-0.050
'0:04.168',-0.825,-0.050
'0:04.170',-0.765,-0.045
'0:04.172',-0.735,-0.035
'0:04.174',-0.720,-0.025
'0:04.176',-0.730,-0.015
'0:04.178',-0.775,-0.010
'0:04.180',-0.840,-0.005
'0:04.182',-0.855,0.000
'0:04.184',-0.875,0.000
'0:04.186',-0.865,0.000
'0:04.188',-0.830,0.000
'0:04.190',-0.750,-0.005
'0:04.192',-0.735,-0.010
'0:04.194',-0.715,-0.010
'0:04.196',-0.735,-0.015
'0:04.198',-0.780,-0.015
'0:04.200',-0.845,-0.015
'0:04.202',-0.885,-0.015
'0:04.204',-0.895,-0.010
'0:04.206',-0.890,-0.010
'0:04.208',-0.810,-0.005
'0:04.210',-0.725,-0.005
'0:04.212',-0.720,0.000
'0:04.214',-0.710,0.000
'0:04.216',-0.720,0.000
'0:04.218',-0.805,-0.005
'0:04.220',-0.875,-0.005
'0:04.222',-0.885,-0.010
'0:04.224',-0.910,-0.020
'0:04.226',-0.875,-0.025
'0:04.228',-0.840,-0.030
'0:04.230',-0.775,-0.040
'0:04.232',-0.775,-0.045
'0:04.234',-0.750,-0.045
'0:04.236',-0.785,-0.050
'0:04.238',-0.860,-0.050
'0:04.240',-0.920,-0.050
'0:04.242',-0.925,-0.050
'0:04.244',-0.950,-0.050
'0:04.246',-0.935,-0.050
'0:04.248',-0.860,-0.055
'0:04.250',-0.775,-0.055
'0:04.252',-0.790,-0.060
'0:04.254',-0.765,-0.065
'0:04.256',-0.785,-0.065
'0:04.258',-0.870,-0.065
'0:04.260',-0.935,-0.060
'0:04.262',-0.940,-0.055
'0:04.264',-0.955,-0.055
'0:04.266',-0.940,-0.050
'0:04.268',-0.880,-0.055
'0:04.270',-0.835,-0.065
'0:04.272',-0.840,-0.080
'0:04.274',-0.810,-0.095
'0:04.276',-0.870,-0.110
'0:04.278',-0.950,-0.120
'0:04.280',-0.980,-0.115
'0:04.282',-1.010,-0.100
'0:04.284',-0.965,-0.060
'0:04.286',-0.865,-0.005
'0:04.288',-0.720,0.070
'0:04.290',-0.600,0.150
'0:04.292',-0.490,0.235
'0:04.294',-0.400,0.315
'0:04.296',-0.350,0.370
'0:04.298',-0.345,0.405
'0:04.300',-0.405,0.405
'0:04.302',-0.530,0.375
'0:04.304',-0.675,0.315
'0:04.306',-0.740,0.230
'0:04.308',-0.705,0.130
'0:04.310',-0.730,0.025
'0:04.312',-0.805,-0.080
'0:04.314',-0.930,-0.170
'0:04.316',-1.105,-0.245
'0:04.318',-1.195,-0.295
'0:04.320',-1.215,-0.330
'0:04.322',-1.240,-0.340
'0:04.324',-1.210,-0.335
'0:04.326',-1.155,-0.315
'0:04.328',-1.090,-0.290
'0:04.330',-1.040,-0.265
'0:04.332',-0.990,-0.235
'0:04.334',-0.945,-0.205
'0:04.336',-0.960,-0.180
'0:04.338',-0.985,-0.160
'0:04.340',-1.010,-0.140
'0:04.342',-1.025,-0.120
'0:04.344',-0.985,-0.105
'0:04.346',-0.955,-0.090
'0:04.348',-0.880,-0.070
'0:04.350',-0.825,-0.055
'0:04.352',-0.815,-0.045
'0:04.354',-0.790,-0.035
'0:04.356',-0.850,-0.025
'0:04.358',-0.920,-0.025
'0:04.360',-0.945,-0.020
'0:04.362',-0.970,-0.025
'0:04.364',-0.960,-0.030
'0:04.366',-0.910,-0.035
'0:04.368',-0.840,-0.040
'0:04.370',-0.820,-0.045
'0:04.372',-0.795,-0.050
'0:04.374',-0.795,-0.045
'0:04.376',-0.845,-0.040
'0:04.378',-0.885,-0.030
'0:04.380',-0.930,-0.020
'0:04.382',-0.930,-0.010
'0:04.384',-0.940,-0.005
'0:04.386',-0.895,0.005
'0:04.388',-0.820,0.010
'0:04.390',-0.785,0.010
'0:04.392',-0.765,0.010
'0:04.394',-0.775,0.010
'0:04.396',-0.795,0.010
'0:04.398',-0.875,0.005
'0:04.400',-0.905,0.005
'0:04.402',-0.925,0.005
'0:04.404',-0.930,0.005
'0:04.406',-0.885,0.010
'0:04.408',-0.810,0.015
'0:04.410',-0.780,0.020
'0:04.412',-0.745,0.030
'0:04.414',-0.745,0.035
'0:04.416',-0.795,0.045
'0:04.418',-0.855,0.055
'0:04.420',-0.865,0.060
'0:04.422',-0.900,0.065
'0:04.424',-0.890,0.070
'0:04.426',-0.830,0.070
'0:04.428',-0.760,0.070
'0:04.430',-0.730,0.070
'0:04.432',-0.685,0.070
'0:04.434',-0.710,0.070
'0:04.436',-0.760,0.075
'0:04.438',-0.820,0.085
'0:04.440',-0.825,0.095
'0:04.442',-0.825,0.110
'0:04.444',-0.820,0.125
'0:04.446',-0.765,0.140
'0:04.448',-0.670,0.155
'0:04.450',-0.650,0.165
'0:04.452',-0.610,0.175
'0:04.454',-0.625,0.185
'0:04.456',-0.675,0.190
'0:04.458',-0.745,0.195
'0:04.460',-0.760,0.200
'0:04.462',-0.740,0.205
'0:04.464',-0.735,0.210
'0:04.466',-0.675,0.215
'0:04.468',-0.585,0.220
'0:04.470',-0.555,0.230
'0:04.472',-0.535,0.235
'0:04.474',-0.570,0.240
'0:04.476',-0.605,0.245
'0:04.478',-0.680,0.250
'0:04.480',-0.705,0.255
'0:04.482',-0.715,0.255
'0:04.484',-0.700,0.250
'0:04.486',-0.640,0.250
'0:04.488',-0.575,0.245
'0:04.490',-0.555,0.240
'0:04.492',-0.545,0.230
'0:04.494',-0.595,0.225
'0:04.496',-0.650,0.220
'0:04.498',-0.740,0.220
'0:04.500',-0.750,0.215
'0:04.502',-0.790,0.210
'0:04.504',-0.770,0.205
'0:04.506',-0.725,0.195
'0:04.508',-0.670,0.185
'0:04.510',-0.660,0.170
'0:04.512',-0.660,0.155
'0:04.514',-0.705,0.140
'0:04.516',-0.775,0.125
'0:04.518',-0.850,0.110
'0:04.520',-0.890,0.100
'0:04.522',-0.910,0.090
'0:04.524',-0.895,0.075
'0:04.526',-0.860,0.065
'0:04.528',-0.805,0.055
'0:04.530',-0.790,0.045
'0:04.532',-0.770,0.030
'0:04.534',-0.805,0.015
'0:04.536',-0.890,0.005
'0:04.538',-0.940,-0.005
'0:04.540',-0.980,-0.015
'0:04.542',-0.995,-0.020
'0:04.544',-0.970,-0.020
'0:04.546',-0.905,-0.020
'0:04.548',-0.860,-0.020
'0:04.550',-0.835,-0.020
'0:04.552',-0.840,-0.020
'0:04.554',-0.860,-0.020
'0:04.556',-0.925,-0.025
'0:04.558',-0.990,-0.025
'0:04.560',-1.005,-0.030
'0:04.562',-1.015,-0.030
'0:04.564',-0.980,-0.035
'0:04.566',-0.920,-0.035
'0:04.568',-0.865,-0.030
'0:04.570',-0.860,-0.030
'0:04.572',-0.850,-0.025
'0:04.574',-0.865,-0.025
'0:04.576',-0.920,-0.020
'0:04.578',-0.995,-0.020
'0:04.580',-0.995,-0.020
'0:04.582',-1.025,-0.020
'0:04.584',-0.980,-0.020
'0:04.586',-0.905,-0.020
'0:04.588',-0.855,-0.020
'0:04.590',-0.830,-0.015
'0:04.592',-0.825,-0.015
'0:04.594',-0.860,-0.010
'0:04.596',-0.930,-0.010
'0:04.598',-0.970,-0.010
'0:04.600',-1.000,-0.010
'0:04.602',-1.000,-0.010
'0:04.604',-0.950,-0.010
'0:04.606',-0.890,-0.010
'0:04.608',-0.845,-0.010
'0:04.610',-0.830,-0.010
'0:04.612',-0.830,-0.010
'0:04.614',-0.870,-0.010
'0:04.616',-0.945,-0.010
'0:04.618',-0.980,-0.010
'0:04.620',-1.025,-0.015
'0:04.622',-1.020,-0.015
'0:04.624',-0.970,-0.015
'0:04.626',-0.895,-0.020
'0:04.628',-0.865,-0.020
'0:04.630',-0.845,-0.020
'0:04.632',-0.845,-0.020
'0:04.634',-0.895,-0.020
'0:04.636',-0.975,-0.020
'0:04.638',-1.010,-0.020
'0:04.640',-1.030,-0.020
'0:04.642',-1.030,-0.020
'0:04.644',-1.000,-0.025
'0:04.646',-0.925,-0.030
'0:04.648',-0.885,-0.035
'0:04.650',-0.870,-0.045
'0:04.652',-0.870,-0.050
'0:04.654',-0.940,-0.055
'0:04.656',-0.990,-0.060
'0:04.658',-1.025,-0.060
'0:04.660',-1.035,-0.055
'0:04.662',-1.015,-0.050
'0:04.664',-0.995,-0.040
'0:04.666',-0.915,-0.030
'0:04.668',-0.895,-0.025
'0:04.670',-0.845,-0.020
'0:04.672',-0.870,-0.015
'0:04.674',-0.930,-0.015
'0:04.676',-1.005,-0.020
'0:04.678',-1.025,-0.020
'0:04.680',-1.030,-0.025
'0:04.682',-1.015,-0.025
'0:04.684',-0.975,-0.025
'0:04.686',-0.905,-0.025
'0:04.688',-0.885,-0.020
'0:04.690',-0.850,-0.015
'0:04.692',-0.865,-0.015
'0:04.694',-0.920,-0.015
'0:04.696',-1.000,-0.015
'0:04.698',-1.040,-0.020
'0:04.700',-1.045,-0.025
'0:04.702',-1.030,-0.030
'0:04.704',-0.975,-0.035
'0:04.706',-0.920,-0.040
'0:04.708',-0.905,-0.040
'0:04.710',-0.875,-0.040
'0:04.712',-0.890,-0.040
'0:04.714',-0.925,-0.035
'0:04.716',-0.985,-0.030
'0:04.718',-1.015,-0.030
'0:04.720',-1.045,-0.025
'0:04.722',-1.015,-0.025
'0:04.724',-0.975,-0.025
'0:04.726',-0.900,-0.025
'0:04.728',-0.885,-0.025
'0:04.730',-0.860,-0.025
'0:04.732',-0.885,-0.020
'0:04.734',-0.945,-0.020
'0:04.736',-1.020,-0.020
'0:04.738',-1.030,-0.020
'0:04.740',-1.080,-0.020
'0:04.742',-1.050,-0.025
'0:04.744',-0.995,-0.035
'0:04.746',-0.905,-0.045
'0:04.748',-0.920,-0.055
'0:04.750',-0.915,-0.065
'0:04.752',-0.935,-0.070
'0:04.754',-0.970,-0.075
'0:04.756',-1.060,-0.075
'0:04.758',-1.075,-0.075
'0:04.760',-1.100,-0.070
'0:04.762',-1.070,-0.065
'0:04.764',-1.020,-0.065
'0:04.766',-0.945,-0.065
'0:04.768',-0.920,-0.070
'0:04.770',-0.925,-0.075
'0:04.772',-0.950,-0.080
'0:04.774',-1.005,-0.080
'0:04.776',-1.060,-0.080
'0:04.778',-1.060,-0.075
'0:04.780',-1.070,-0.070
'0:04.782',-1.085,-0.065
'0:04.784',-1.035,-0.065
'0:04.786',-0.995,-0.065
'0:04.788',-0.945,-0.070
'0:04.790',-0.950,-0.080
'0:04.792',-0.985,-0.090
'0:04.794',-1.055,-0.105
'0:04.796',-1.110,-0.110
'0:04.798',-1.125,-0.100
'0:04.800',-1.120,-0.075
'0:04.802',-1.025,-0.035
'0:04.804',-0.915,0.030
'0:04.806',-0.755,0.110
'0:04.808',-0.660,0.195
'0:04.810',-0.550,0.280
'0:04.812',-0.515,0.350
'0:04.814',-0.465,0.400
'0:04.816',-0.520,0.415
'0:04.818',-0.580,0.400
'0:04.820',-0.695,0.345
'0:04.822',-0.840,0.265
'0:04.824',-0.870,0.160
'0:04.826',-0.850,0.050
'0:04.828',-0.915,-0.065
'0:04.830',-1.015,-0.170
'0:04.832',-1.185,-0.255
'0:04.834',-1.360,-0.315
'0:04.836',-1.430,-0.355
'0:04.838',-1.420,-0.375
'0:04.840',-1.390,-0.375
'0:04.842',-1.330,-0.360
'0:04.844',-1.255,-0.340
'0:04.846',-1.165,-0.310
'0:04.848',-1.135,-0.280
'0:04.850',-1.100,-0.245
'0:04.852',-1.105,-0.215
'0:04.854',-1.150,-0.185
'0:04.856',-1.170,-0.160
'0:04.858',-1.155,-0.135
'0:04.860',-1.160,-0.110
'0:04.862',-1.105,-0.095
'0:04.864',-1.005,-0.080
'0:04.866',-0.965,-0.070
'0:04.868',-0.935,-0.070
'0:04.870',-0.925,-0.065
'0:04.872',-0.955,-0.065
'0:04.874',-1.010,-0.065
'0:04.876',-1.055,-0.060
'0:04.878',-1.075,-0.055
'0:04.880',-1.075,-0.050
'0:04.882',-1.035,-0.040
'0:04.884',-0.970,-0.030
'0:04.886',-0.925,-0.025
'0:04.888',-0.905,-0.020
'0:04.890',-0.900,-0.015
'0:04.892',-0.950,-0.015
'0:04.894',-1.005,-0.020
'0:04.896',-1.040,-0.025
'0:04.898',-1.060,-0.025
'0:04.900',-1.055,-0.030
'0:04.902',-1.020,-0.030
'0:04.904',-0.960,-0.025
'0:04.906',-0.910,-0.020
'0:04.908',-0.875,-0.010
'0:04.910',-0.875,-0.005
'0:04.912',-0.925,0.000
'0:04.914',-0.985,0.005
'0:04.916',-1.030,0.010
'0:04.918',-1.045,0.010
'0:04.920',-1.035,0.010
'0:04.922',-0.995,0.010
'0:04.924',-0.925,0.010
'0:04.926',-0.900,0.010
'0:04.928',-0.865,0.015
'0:04.930',-0.870,0.020
'0:04.932',-0.920,0.025
'0:04.934',-0.955,0.035
'0:04.936',-0.990,0.045
'0:04.938',-0.985,0.050
'0:04.940',-1.010,0.060
'0:04.942',-0.935,0.065
'0:04.944',-0.875,0.065
'0:04.946',-0.850,0.070
'0:04.948',-0.805,0.075
'0:04.950',-0.815,0.080
'0:04.952',-0.845,0.085
'0:04.954',-0.915,0.090
'0:04.956',-0.940,0.100
'0:04.958',-0.950,0.105
'0:04.960',-0.935,0.115
'0:04.962',-0.875,0.125
'0:04.964',-0.790,0.135
'0:04.966',-0.740,0.140
'0:04.968',-0.725,0.150
'0:04.970',-0.720,0.160
'0:04.972',-0.775,0.175
'0:04.974',-0.810,0.185
'0:04.976',-0.840,0.200
'0:04.978',-0.850,0.210
'0:04.980',-0.825,0.225
'0:04.982',-0.770,0.235
'0:04.984',-0.685,0.245
'0:04.986',-0.650,0.255
'0:04.988',-0.625,0.260
'0:04.990',-0.640,0.265
'0:04.992',-0.680,0.270
'0:04.994',-0.755,0.270
'0:04.996',-0.785,0.275
'0:04.998',-0.800,0.275
'0:05.000',-0.790,0.270
'0:05.002',-0.750,0.270
'0:05.004',-0.660,0.265
'0:05.006',-0.660,0.260
'0:05.008',-0.650,0.255
'0:05.010',-0.650,0.250
'0:05.012',-0.715,0.245
'0:05.014',-0.815,0.240
'0:05.016',-0.845,0.235
'0:05.018',-0.855,0.230
'0:05.020',-0.855,0.220
'0:05.022',-0.825,0.215
'0:05.024',-0.775,0.205
'0:05.026',-0.755,0.190
'0:05.028',-0.730,0.175
'0:05.030',-0.760,0.155
'0:05.032',-0.865,0.140
'0:05.034',-0.940,0.120
'0:05.036',-0.965,0.105
'0:05.038',-1.000,0.095
'0:05.040',-0.995,0.085
'0:05.042',-0.960,0.080
'0:05.044',-0.890,0.075
'0:05.046',-0.880,0.065
'0:05.048',-0.870,0.060
'0:05.050',-0.895,0.045
'0:05.052',-0.980,0.030
'0:05.054',-1.055,0.015
'0:05.056',-1.075,0.000
'0:05.058',-1.110,-0.010
'0:05.060',-1.080,-0.020
'0:05.062',-1.030,-0.020
'0:05.064',-0.965,-0.020
'0:05.066',-0.950,-0.015
'0:05.068',-0.925,-0.010
'0:05.070',-0.960,-0.005
'0:05.072',-1.020,0.000
'0:05.074',-1.095,0.000
'0:05.076',-1.105,-0.010
'0:05.078',-1.125,-0.015
'0:05.080',-1.105,-0.025
'0:05.082',-1.040,-0.035
'0:05.084',-0.990,-0.045
'0:05.086',-0.955,-0.045
'0:05.088',-0.945,-0.045
'0:05.090',-0.980,-0.040
'0:05.092',-1.045,-0.035
'0:05.094',-1.070,-0.025
'0:05.096',-1.110,-0.020
'0:05.098',-1.115,-0.015
'0:05.100',-1.100,-0.010
'0:05.102',-1.020,-0.010
'0:05.104',-0.975,-0.010
'0:05.106',-0.955,-0.010
'0:05.108',-0.940,-0.010
'0:05.110',-0.960,-0.010
'0:05.112',-1.030,-0.010
'0:05.114',-1.090,-0.010
'0:05.116',-1.085,-0.005
'0:05.118',-1.105,0.000
'0:05.120',-1.075,0.000
'0:05.122',-1.015,0.005
'0:05.124',-0.965,0.005
'0:05.126',-0.940,0.005
'0:05.128',-0.920,0.010
'0:05.130',-0.955,0.015
'0:05.132',-1.020,0.015
'0:05.134',-1.080,0.020
'0:05.136',-1.095,0.020
'0:05.138',-1.095,0.025
'0:05.140',-1.075,0.020
'0:05.142',-1.015,0.015
'0:05.144',-0.965,0.010
'0:05.146',-0.950,0.005
'0:05.148',-0.935,-0.005
'0:05.150',-0.955,-0.010
'0:05.152',-1.045,-0.015
'0:05.154',-1.100,-0.020
'0:05.156',-1.125,-0.020
'0:05.158',-1.120,-0.020
'0:05.160',-1.085,-0.020
'0:05.162',-1.040,-0.020
'0:05.164',-0.975,-0.020
'0:05.166',-0.970,-0.020
'0:05.168',-0.970,-0.025
'0:05.170',-0.985,-0.025
'0:05.172',-1.065,-0.025
'0:05.174',-1.115,-0.030
'0:05.176',-1.145,-0.030
'0:05.178',-1.125,-0.030
'0:05.180',-1.075,-0.025
'0:05.182',-1.020,-0.020
'0:05.184',-0.980,-0.015
'0:05.186',-0.960,-0.010
'0:05.188',-0.970,-0.005
'0:05.190',-0.980,0.000
'0:05.192',-1.035,0.005
'0:05.194',-1.085,0.005
'0:05.196',-1.125,0.005
'0:05.198',-1.110,0.000
'0:05.200',-1.075,-0.005
'0:05.202',-1.010,-0.005
'0:05.204',-0.970,-0.010
'0:05.206',-0.950,-0.010
'0:05.208',-0.960,-0.010
'0:05.210',-1.005,-0.010
'0:05.212',-1.055,-0.010
'0:05.214',-1.100,-0.005
'0:05.216',-1.110,0.000
'0:05.218',-1.110,0.005
'0:05.220',-1.045,0.010
'0:05.222',-0.975,0.015
'0:05.224',-0.960,0.020
'0:05.226',-0.925,0.020
'0:05.228',-0.935,0.020
'0:05.230',-0.985,0.020
