'Elapsed time','ECG I','ECG I filtered'
'0:02.702',-0.16000000,-0.02500000
'0:02.704',-0.16500000,-0.02500000
'0:02.706',-0.19000000,-0.02000000
'0:02.708',-0.25500000,-0.02000000
'0:02.710',-0.29500000,-0.02000000
'0:02.712',-0.32000000,-0.02500000
'0:02.714',-0.25000000,-0.02500000
'0:02.716',-0.28500000,-0.02500000
'0:02.718',-0.26500000,-0.03000000
'0:02.720',-0.20500000,-0.03000000
'0:02.722',-0.20000000,-0.03500000
'0:02.724',-0.21000000,-0.04000000
'0:02.726',-0.21000000,-0.04500000
'0:02.728',-0.26000000,-0.05000000
'0:02.730',-0.33000000,-0.05000000
'0:02.732',-0.34500000,-0.05000000
'0:02.734',-0.32500000,-0.05000000
'0:02.736',-0.26000000,-0.04500000
'0:02.738',-0.15500000,-0.03500000
'0:02.740',-0.16500000,-0.02500000
'0:02.742',-0.16500000,-0.02000000
'0:02.744',-0.17500000,-0.02000000
'0:02.746',-0.23500000,-0.02000000
'0:02.748',-0.30500000,-0.03000000
'0:02.750',-0.28500000,-0.04000000
'0:02.752',-0.27500000,-0.05000000
'0:02.754',-0.38500000,-0.06000000
'0:02.756',-0.30500000,-0.07000000
'0:02.758',-0.21500000,-0.06500000
'0:02.760',-0.21000000,-0.06000000
'0:02.762',-0.16500000,-0.05000000
'0:02.764',-0.16500000,-0.03500000
'0:02.766',-0.20000000,-0.02000000
'0:02.768',-0.26000000,-0.01000000
'0:02.770',-0.28000000,-0.00500000
'0:02.772',-0.31000000,-0.00500000
'0:02.774',-0.31500000,-0.01000000
'0:02.776',-0.25000000,-0.01500000
'0:02.778',-0.15500000,-0.02000000
'0:02.780',-0.16500000,-0.02000000
'0:02.782',-0.17000000,-0.02000000
'0:02.784',-0.22500000,-0.01500000
'0:02.786',-0.17000000,-0.00500000
'0:02.788',-0.24000000,0.00500000
'0:02.790',-0.28000000,0.01500000
'0:02.792',-0.29500000,0.01500000
'0:02.794',-0.29500000,0.01500000
'0:02.796',-0.23500000,0.01000000
'0:02.798',-0.20500000,0.00500000
'0:02.800',-0.16000000,-0.00500000
'0:02.802',-0.13000000,-0.01000000
'0:02.804',-0.17000000,-0.01500000
'0:02.806',-0.16000000,-0.01500000
'0:02.808',-0.27000000,-0.01000000
'0:02.810',-0.26000000,-0.00500000
'0:02.812',-0.27500000,0.00000000
'0:02.814',-0.26500000,0.01000000
'0:02.816',-0.21000000,0.01500000
'0:02.818',-0.16000000,0.01500000
'0:02.820',-0.18500000,0.01500000
'0:02.822',-0.18500000,0.01500000
'0:02.824',-0.12000000,0.01500000
'0:02.826',-0.15500000,0.01000000
'0:02.828',-0.22000000,0.00500000
'0:02.830',-0.30000000,0.00000000
'0:02.832',-0.30000000,0.00000000
'0:02.834',-0.29500000,0.00000000
'0:02.836',-0.20500000,0.00000000
'0:02.838',-0.13500000,0.00000000
'0:02.840',-0.08500000,0.00500000
'0:02.842',-0.07000000,0.01000000
'0:02.844',-0.19500000,0.01500000
'0:02.846',-0.17000000,0.01500000
'0:02.848',-0.25000000,0.01500000
'0:02.850',-0.23500000,0.01000000
'0:02.852',-0.25000000,0.00000000
'0:02.854',-0.37000000,-0.01000000
'0:02.856',-0.28500000,-0.02500000
'0:02.858',-0.21000000,-0.04000000
'0:02.860',-0.17000000,-0.05000000
'0:02.862',-0.20000000,-0.06000000
'0:02.864',-0.24500000,-0.06500000
'0:02.866',-0.25000000,-0.06500000
'0:02.868',-0.32500000,-0.05500000
'0:02.870',-0.31500000,-0.05000000
'0:02.872',-0.33000000,-0.04000000
'0:02.874',-0.31000000,-0.03000000
'0:02.876',-0.24500000,-0.02500000
'0:02.878',-0.19500000,-0.02500000
'0:02.880',-0.18000000,-0.02500000
'0:02.882',-0.18500000,-0.03000000
'0:02.884',-0.18500000,-0.03500000
'0:02.886',-0.19500000,-0.04000000
'0:02.888',-0.27000000,-0.04500000
'0:02.890',-0.38000000,-0.05000000
'0:02.892',-0.33000000,-0.05500000
'0:02.894',-0.30000000,-0.05500000
'0:02.896',-0.25000000,-0.05500000
'0:02.898',-0.21500000,-0.05000000
'0:02.900',-0.21000000,-0.05000000
'0:02.902',-0.16500000,-0.04500000
'0:02.904',-0.16500000,-0.04500000
'0:02.906',-0.26500000,-0.04500000
'0:02.908',-0.30500000,-0.04500000
'0:02.910',-0.34500000,-0.05500000
'0:02.912',-0.35500000,-0.06000000
'0:02.914',-0.31000000,-0.07000000
'0:02.916',-0.25500000,-0.07500000
'0:02.918',-0.27000000,-0.07500000
'0:02.920',-0.22000000,-0.06000000
'0:02.922',-0.12500000,-0.03500000
'0:02.924',-0.13000000,0.00500000
'0:02.926',-0.14000000,0.06000000
'0:02.928',-0.11500000,0.12500000
'0:02.930',-0.07500000,0.19500000
'0:02.932',0.01000000,0.26000000
'0:02.934',0.07500000,0.31500000
'0:02.936',0.23000000,0.35500000
'0:02.938',0.28500000,0.37000000
'0:02.940',0.26500000,0.36500000
'0:02.942',0.18000000,0.34000000
'0:02.944',0.05000000,0.29000000
'0:02.946',-0.08000000,0.22000000
'0:02.948',-0.13500000,0.14500000
'0:02.950',-0.16500000,0.06500000
'0:02.952',-0.25500000,-0.01500000
'0:02.954',-0.35000000,-0.09000000
'0:02.956',-0.43500000,-0.15000000
'0:02.958',-0.41000000,-0.20000000
'0:02.960',-0.36500000,-0.23500000
'0:02.962',-0.42000000,-0.25500000
'0:02.964',-0.40500000,-0.26000000
'0:02.966',-0.41500000,-0.25000000
'0:02.968',-0.48000000,-0.23500000
'0:02.970',-0.48000000,-0.21000000
'0:02.972',-0.45000000,-0.18500000
'0:02.974',-0.45000000,-0.16000000
'0:02.976',-0.34000000,-0.13500000
'0:02.978',-0.27500000,-0.11500000
'0:02.980',-0.17000000,-0.09500000
'0:02.982',-0.21000000,-0.08000000
'0:02.984',-0.18000000,-0.07000000
'0:02.986',-0.23000000,-0.05500000
'0:02.988',-0.35500000,-0.04500000
'0:02.990',-0.32000000,-0.03500000
'0:02.992',-0.28000000,-0.03000000
'0:02.994',-0.28500000,-0.02000000
'0:02.996',-0.18500000,-0.02000000
'0:02.998',-0.19500000,-0.01500000
'0:03.000',-0.14500000,-0.01500000
'0:03.002',-0.15000000,-0.01000000
'0:03.004',-0.14000000,-0.01500000
'0:03.006',-0.21500000,-0.01500000
'0:03.008',-0.29000000,-0.01500000
'0:03.010',-0.34500000,-0.01500000
'0:03.012',-0.31000000,-0.01500000
'0:03.014',-0.24500000,-0.02000000
'0:03.016',-0.17500000,-0.02000000
'0:03.018',-0.17500000,-0.02500000
'0:03.020',-0.13000000,-0.03000000
'0:03.022',-0.14500000,-0.03000000
'0:03.024',-0.20000000,-0.03000000
'0:03.026',-0.26500000,-0.03000000
'0:03.028',-0.31000000,-0.02500000
'0:03.030',-0.30000000,-0.01500000
'0:03.032',-0.25500000,-0.00500000
'0:03.034',-0.21000000,0.00500000
'0:03.036',-0.16000000,0.01500000
'0:03.038',-0.13500000,0.02500000
'0:03.040',-0.15500000,0.02500000
'0:03.042',-0.12000000,0.02500000
'0:03.044',-0.11000000,0.02000000
'0:03.046',-0.22000000,0.01000000
'0:03.048',-0.26000000,0.00000000
'0:03.050',-0.25500000,-0.01000000
'0:03.052',-0.34000000,-0.01500000
'0:03.054',-0.23000000,-0.02000000
'0:03.056',-0.18000000,-0.01500000
'0:03.058',-0.13000000,-0.01000000
'0:03.060',-0.12000000,0.00000000
'0:03.062',-0.14000000,0.00500000
'0:03.064',-0.12500000,0.01500000
'0:03.066',-0.21000000,0.02000000
'0:03.068',-0.22500000,0.02500000
'0:03.070',-0.24000000,0.02500000
'0:03.072',-0.25500000,0.02000000
'0:03.074',-0.24000000,0.01500000
'0:03.076',-0.21500000,0.00500000
'0:03.078',-0.15000000,0.00000000
'0:03.080',-0.10500000,0.00000000
'0:03.082',-0.14500000,0.00000000
'0:03.084',-0.13000000,0.00500000
'0:03.086',-0.20500000,0.01000000
'0:03.088',-0.22500000,0.01500000
'0:03.090',-0.24500000,0.02000000
'0:03.092',-0.26500000,0.02500000
'0:03.094',-0.21500000,0.03000000
'0:03.096',-0.10500000,0.03500000
'0:03.098',-0.13000000,0.03500000
'0:03.100',-0.07500000,0.03500000
'0:03.102',-0.07500000,0.03500000
'0:03.104',-0.07500000,0.03500000
'0:03.106',-0.23500000,0.03500000
'0:03.108',-0.20000000,0.03500000
'0:03.110',-0.24500000,0.04000000
'0:03.112',-0.24000000,0.04000000
'0:03.114',-0.18000000,0.04500000
'0:03.116',-0.14000000,0.05000000
'0:03.118',-0.08000000,0.05500000
'0:03.120',-0.06000000,0.06500000
'0:03.122',-0.05500000,0.07000000
'0:03.124',-0.07000000,0.07500000
'0:03.126',-0.09500000,0.08000000
'0:03.128',-0.16000000,0.08500000
'0:03.130',-0.22000000,0.08500000
'0:03.132',-0.20000000,0.08500000
'0:03.134',-0.14500000,0.08000000
'0:03.136',-0.09000000,0.08000000
'0:03.138',-0.02000000,0.07500000
'0:03.140',-0.04500000,0.07500000
'0:03.142',-0.04500000,0.07500000
'0:03.144',-0.10000000,0.08500000
'0:03.146',-0.13500000,0.09500000
'0:03.148',-0.13500000,0.11500000
'0:03.150',-0.12000000,0.13000000
'0:03.152',-0.09500000,0.14500000
'0:03.154',-0.03000000,0.16000000
'0:03.156',0.02500000,0.16500000
'0:03.158',0.04000000,0.16500000
'0:03.160',0.01000000,0.16500000
'0:03.162',-0.00500000,0.16000000
'0:03.164',-0.01500000,0.15500000
'0:03.166',-0.05000000,0.14500000
'0:03.168',-0.12500000,0.14500000
'0:03.170',-0.10000000,0.14500000
'0:03.172',-0.07000000,0.15000000
'0:03.174',-0.08500000,0.15500000
'0:03.176',-0.03000000,0.16000000
'0:03.178',0.06000000,0.16500000
'0:03.180',0.04500000,0.17000000
'0:03.182',0.03500000,0.17500000
'0:03.184',0.00500000,0.17500000
'0:03.186',-0.04000000,0.18000000
'0:03.188',-0.05000000,0.18000000
'0:03.190',-0.08500000,0.18000000
'0:03.192',-0.13000000,0.18500000
'0:03.194',-0.05000000,0.18500000
'0:03.196',0.01500000,0.18500000
'0:03.198',0.04500000,0.18000000
'0:03.200',0.06000000,0.17000000
'0:03.202',0.08000000,0.15500000
'0:03.204',0.00000000,0.14000000
'0:03.206',-0.20000000,0.12500000
'0:03.208',-0.17500000,0.11500000
'0:03.210',-0.17000000,0.10000000
'0:03.212',-0.15000000,0.09500000
'0:03.214',-0.11000000,0.09000000
'0:03.216',-0.06500000,0.08500000
'0:03.218',-0.05000000,0.08000000
'0:03.220',-0.06500000,0.07500000
'0:03.222',-0.09000000,0.06500000
'0:03.224',-0.15500000,0.05500000
'0:03.226',-0.22500000,0.04500000
'0:03.228',-0.26500000,0.03000000
'0:03.230',-0.23500000,0.02000000
'0:03.232',-0.23500000,0.00500000
'0:03.234',-0.18500000,0.00000000
'0:03.236',-0.16000000,-0.00500000
'0:03.238',-0.12000000,-0.01000000
'0:03.240',-0.09500000,-0.01000000
'0:03.242',-0.16500000,-0.01000000
'0:03.244',-0.21000000,-0.01000000
'0:03.246',-0.27500000,-0.01500000
'0:03.248',-0.29500000,-0.01500000
'0:03.250',-0.27000000,-0.02000000
'0:03.252',-0.26000000,-0.02000000
'0:03.254',-0.21500000,-0.02000000
'0:03.256',-0.17000000,-0.02000000
'0:03.258',-0.10500000,-0.02000000
'0:03.260',-0.14500000,-0.01500000
'0:03.262',-0.17000000,-0.00500000
'0:03.264',-0.22000000,0.00000000
'0:03.266',-0.27500000,0.00500000
'0:03.268',-0.25000000,0.00500000
'0:03.270',-0.25000000,0.00000000
'0:03.272',-0.25500000,-0.00500000
'0:03.274',-0.23500000,-0.01500000
'0:03.276',-0.21000000,-0.02500000
'0:03.278',-0.16500000,-0.03500000
'0:03.280',-0.16500000,-0.04500000
'0:03.282',-0.15500000,-0.05500000
'0:03.284',-0.25000000,-0.06000000
'0:03.286',-0.32500000,-0.05500000
'0:03.288',-0.35500000,-0.05500000
'0:03.290',-0.30000000,-0.04500000
'0:03.292',-0.23500000,-0.03500000
'0:03.294',-0.22500000,-0.03000000
'0:03.296',-0.15000000,-0.02000000
'0:03.298',-0.13000000,-0.01500000
'0:03.300',-0.14500000,-0.01500000
'0:03.302',-0.16500000,-0.01500000
'0:03.304',-0.25500000,-0.01500000
'0:03.306',-0.29500000,-0.02000000
'0:03.308',-0.30000000,-0.03000000
'0:03.310',-0.30000000,-0.03500000
'0:03.312',-0.30000000,-0.04500000
'0:03.314',-0.21000000,-0.05000000
'0:03.316',-0.19000000,-0.05500000
'0:03.318',-0.15000000,-0.05500000
'0:03.320',-0.15500000,-0.05500000
'0:03.322',-0.17500000,-0.04500000
'0:03.324',-0.24000000,-0.04000000
'0:03.326',-0.27500000,-0.02500000
'0:03.328',-0.31000000,-0.01500000
'0:03.330',-0.32000000,-0.00500000
'0:03.332',-0.25000000,0.00000000
'0:03.334',-0.15000000,0.00000000
'0:03.336',-0.11500000,-0.00500000
'0:03.338',-0.12500000,-0.01500000
'0:03.340',-0.17000000,-0.02500000
'0:03.342',-0.18500000,-0.03500000
'0:03.344',-0.24500000,-0.04000000
'0:03.346',-0.29000000,-0.04500000
'0:03.348',-0.30500000,-0.04000000
'0:03.350',-0.31500000,-0.04000000
'0:03.352',-0.26000000,-0.03000000
'0:03.354',-0.16000000,-0.02500000
'0:03.356',-0.14500000,-0.02000000
'0:03.358',-0.15000000,-0.02000000
'0:03.360',-0.16000000,-0.02500000
'0:03.362',-0.20500000,-0.02500000
'0:03.364',-0.24000000,-0.03000000
'0:03.366',-0.28000000,-0.03000000
'0:03.368',-0.31500000,-0.03000000
'0:03.370',-0.27500000,-0.02000000
'0:03.372',-0.22500000,-0.01000000
'0:03.374',-0.17500000,0.00000000
'0:03.376',-0.14500000,0.01000000
'0:03.378',-0.07500000,0.01500000
'0:03.380',-0.04500000,0.02000000
'0:03.382',-0.14000000,0.01500000
'0:03.384',-0.25000000,0.00500000
'0:03.386',-0.27500000,-0.01000000
'0:03.388',-0.28000000,-0.02000000
'0:03.390',-0.25000000,-0.02500000
'0:03.392',-0.27500000,-0.03000000
'0:03.394',-0.15000000,-0.02500000
'0:03.396',-0.13500000,-0.02000000
'0:03.398',-0.11000000,-0.01000000
'0:03.400',-0.15500000,0.00000000
'0:03.402',-0.20500000,0.00000000
'0:03.404',-0.25500000,0.00000000
'0:03.406',-0.28500000,-0.00500000
'0:03.408',-0.27000000,-0.01000000
'0:03.410',-0.28000000,-0.02000000
'0:03.412',-0.24000000,-0.03000000
'0:03.414',-0.18000000,-0.03500000
'0:03.416',-0.15500000,-0.03500000
'0:03.418',-0.11500000,-0.03000000
'0:03.420',-0.11500000,-0.03000000
'0:03.422',-0.18500000,-0.02500000
'0:03.424',-0.28000000,-0.02000000
'0:03.426',-0.32000000,-0.02000000
'0:03.428',-0.29500000,-0.02000000
'0:03.430',-0.28000000,-0.02000000
'0:03.432',-0.23000000,-0.02500000
'0:03.434',-0.14500000,-0.03000000
'0:03.436',-0.15000000,-0.03000000
'0:03.438',-0.11000000,-0.03000000
'0:03.440',-0.17000000,-0.03000000
'0:03.442',-0.23500000,-0.03500000
'0:03.444',-0.28500000,-0.03500000
'0:03.446',-0.29000000,-0.03500000
'0:03.448',-0.30500000,-0.04000000
'0:03.450',-0.30500000,-0.04500000
'0:03.452',-0.21000000,-0.04500000
'0:03.454',-0.22000000,-0.04500000
'0:03.456',-0.16500000,-0.04500000
'0:03.458',-0.14500000,-0.03500000
'0:03.460',-0.11000000,-0.02500000
'0:03.462',-0.16500000,-0.01500000
'0:03.464',-0.21000000,-0.00500000
'0:03.466',-0.26500000,0.00000000
'0:03.468',-0.27500000,0.00500000
'0:03.470',-0.24000000,0.00000000
'0:03.472',-0.21500000,-0.01000000
'0:03.474',-0.20000000,-0.02500000
'0:03.476',-0.13000000,-0.04000000
'0:03.478',-0.17500000,-0.05000000
'0:03.480',-0.18000000,-0.06000000
'0:03.482',-0.26500000,-0.07000000
'0:03.484',-0.26500000,-0.07000000
'0:03.486',-0.30000000,-0.06500000
'0:03.488',-0.30000000,-0.05500000
'0:03.490',-0.28500000,-0.04500000
'0:03.492',-0.21500000,-0.03500000
'0:03.494',-0.17000000,-0.03000000
'0:03.496',-0.15500000,-0.03000000
'0:03.498',-0.17000000,-0.03000000
'0:03.500',-0.22000000,-0.03500000
'0:03.502',-0.21500000,-0.04500000
'0:03.504',-0.24000000,-0.05000000
'0:03.506',-0.31500000,-0.05500000
'0:03.508',-0.30000000,-0.06000000
'0:03.510',-0.29000000,-0.05500000
'0:03.512',-0.23000000,-0.05000000
'0:03.514',-0.15500000,-0.04000000
'0:03.516',-0.15000000,-0.03000000
'0:03.518',-0.11500000,-0.02000000
'0:03.520',-0.17500000,-0.01000000
'0:03.522',-0.22500000,-0.01000000
'0:03.524',-0.26500000,-0.01000000
'0:03.526',-0.28500000,-0.02000000
'0:03.528',-0.28500000,-0.03000000
'0:03.530',-0.27000000,-0.04500000
'0:03.532',-0.25000000,-0.05500000
'0:03.534',-0.20500000,-0.06000000
'0:03.536',-0.18000000,-0.06500000
'0:03.538',-0.18000000,-0.06000000
'0:03.540',-0.18000000,-0.05000000
'0:03.542',-0.23000000,-0.04000000
'0:03.544',-0.24000000,-0.03000000
'0:03.546',-0.28000000,-0.02000000
'0:03.548',-0.18500000,-0.01500000
'0:03.550',-0.28000000,-0.01500000
'0:03.552',-0.25500000,-0.02000000
'0:03.554',-0.17500000,-0.03000000
'0:03.556',-0.17000000,-0.03500000
'0:03.558',-0.18500000,-0.04500000
'0:03.560',-0.19000000,-0.05000000
'0:03.562',-0.23000000,-0.05000000
'0:03.564',-0.27500000,-0.04500000
'0:03.566',-0.23000000,-0.04000000
'0:03.568',-0.29000000,-0.03500000
'0:03.570',-0.29500000,-0.03000000
'0:03.572',-0.24500000,-0.02500000
'0:03.574',-0.19500000,-0.02500000
'0:03.576',-0.16500000,-0.03000000
'0:03.578',-0.16000000,-0.03500000
'0:03.580',-0.19000000,-0.04000000
'0:03.582',-0.23500000,-0.04000000
'0:03.584',-0.24500000,-0.04000000
'0:03.586',-0.29000000,-0.04000000
'0:03.588',-0.30500000,-0.04000000
'0:03.590',-0.27500000,-0.03500000
'0:03.592',-0.19000000,-0.03000000
'0:03.594',-0.15500000,-0.02500000
'0:03.596',-0.14000000,-0.02500000
'0:03.598',-0.13500000,-0.03000000
'0:03.600',-0.17500000,-0.03000000
'0:03.602',-0.25500000,-0.03500000
'0:03.604',-0.29500000,-0.03500000
'0:03.606',-0.27000000,-0.04000000
'0:03.608',-0.27500000,-0.03500000
'0:03.610',-0.23500000,-0.03500000
'0:03.612',-0.19500000,-0.03000000
'0:03.614',-0.14500000,-0.02000000
'0:03.616',-0.08000000,-0.02000000
'0:03.618',-0.14000000,-0.01500000
'0:03.620',-0.17000000,-0.02000000
'0:03.622',-0.23500000,-0.02500000
'0:03.624',-0.26500000,-0.03000000
'0:03.626',-0.26500000,-0.04000000
'0:03.628',-0.31000000,-0.05000000
'0:03.630',-0.29500000,-0.05500000
'0:03.632',-0.23500000,-0.06000000
'0:03.634',-0.17000000,-0.05500000
'0:03.636',-0.11500000,-0.05000000
'0:03.638',-0.09500000,-0.04000000
'0:03.640',-0.16000000,-0.03000000
'0:03.642',-0.24500000,-0.02000000
'0:03.644',-0.27500000,-0.01000000
'0:03.646',-0.27500000,-0.00500000
'0:03.648',-0.26000000,-0.00500000
'0:03.650',-0.23500000,-0.01000000
'0:03.652',-0.19500000,-0.02000000
'0:03.654',-0.16500000,-0.03000000
'0:03.656',-0.13000000,-0.04000000
'0:03.658',-0.17000000,-0.05000000
'0:03.660',-0.21500000,-0.05000000
'0:03.662',-0.25000000,-0.05500000
'0:03.664',-0.30500000,-0.05500000
'0:03.666',-0.29500000,-0.05000000
'0:03.668',-0.25500000,-0.04500000
'0:03.670',-0.25000000,-0.03500000
'0:03.672',-0.16500000,-0.03000000
'0:03.674',-0.10500000,-0.02500000
'0:03.676',-0.13000000,-0.02000000
'0:03.678',-0.20500000,-0.01500000
'0:03.680',-0.16500000,-0.01000000
'0:03.682',-0.19500000,-0.01000000
'0:03.684',-0.19500000,-0.00500000
'0:03.686',-0.19000000,-0.00500000
'0:03.688',-0.26000000,-0.00500000
'0:03.690',-0.21000000,-0.00500000
'0:03.692',-0.12500000,-0.01000000
'0:03.694',-0.10000000,-0.01000000
'0:03.696',-0.16000000,-0.01000000
'0:03.698',-0.14500000,-0.01000000
'0:03.700',-0.14000000,-0.00500000
'0:03.702',-0.19000000,0.00500000
'0:03.704',-0.21500000,0.01500000
'0:03.706',-0.23500000,0.02500000
'0:03.708',-0.23000000,0.03500000
'0:03.710',-0.20500000,0.04000000
'0:03.712',-0.10000000,0.04000000
'0:03.714',-0.07000000,0.03500000
'0:03.716',-0.04000000,0.02500000
'0:03.718',-0.09500000,0.01000000
'0:03.720',-0.19500000,0.00000000
'0:03.722',-0.22500000,-0.01500000
'0:03.724',-0.26000000,-0.02500000
'0:03.726',-0.31000000,-0.03000000
'0:03.728',-0.29000000,-0.03000000
'0:03.730',-0.20500000,-0.03000000
'0:03.732',-0.13500000,-0.02500000
'0:03.734',-0.12500000,-0.02000000
'0:03.736',-0.07000000,-0.01500000
'0:03.738',-0.12500000,-0.01000000
'0:03.740',-0.19500000,-0.01000000
'0:03.742',-0.24500000,-0.01000000
'0:03.744',-0.26500000,-0.01000000
'0:03.746',-0.26500000,-0.01500000
'0:03.748',-0.26500000,-0.02000000
'0:03.750',-0.19500000,-0.02500000
'0:03.752',-0.18500000,-0.03000000
'0:03.754',-0.15500000,-0.03500000
'0:03.756',-0.12500000,-0.04500000
'0:03.758',-0.18000000,-0.05000000
'0:03.760',-0.20500000,-0.06000000
'0:03.762',-0.27000000,-0.06500000
'0:03.764',-0.35000000,-0.06500000
'0:03.766',-0.33000000,-0.06000000
'0:03.768',-0.30000000,-0.05000000
'0:03.770',-0.17000000,-0.04000000
'0:03.772',-0.14000000,-0.03000000
'0:03.774',-0.09000000,-0.01500000
'0:03.776',-0.10000000,-0.01000000
'0:03.778',-0.15500000,-0.00500000
'0:03.780',-0.20500000,-0.00500000
'0:03.782',-0.23500000,-0.01000000
'0:03.784',-0.21500000,-0.02000000
'0:03.786',-0.24500000,-0.03000000
'0:03.788',-0.28000000,-0.04000000
'0:03.790',-0.28500000,-0.05000000
'0:03.792',-0.18500000,-0.05500000
'0:03.794',-0.14000000,-0.06000000
'0:03.796',-0.14000000,-0.06500000
'0:03.798',-0.20500000,-0.07000000
'0:03.800',-0.28500000,-0.07000000
'0:03.802',-0.33000000,-0.07500000
'0:03.804',-0.30000000,-0.07500000
'0:03.806',-0.32500000,-0.07000000
'0:03.808',-0.23500000,-0.05500000
'0:03.810',-0.18000000,-0.03500000
'0:03.812',-0.14000000,0.00500000
'0:03.814',-0.04000000,0.05500000
'0:03.816',0.01000000,0.11500000
'0:03.818',0.03500000,0.18000000
'0:03.820',0.09500000,0.24500000
'0:03.822',0.10500000,0.30500000
'0:03.824',0.17000000,0.34500000
'0:03.826',0.20500000,0.37000000
'0:03.828',0.21000000,0.36500000
'0:03.830',0.24000000,0.34000000
'0:03.832',0.14000000,0.29000000
'0:03.834',-0.01500000,0.22000000
'0:03.836',-0.04500000,0.14000000
'0:03.838',-0.02000000,0.05500000
'0:03.840',-0.17500000,-0.02500000
'0:03.842',-0.31500000,-0.10000000
'0:03.844',-0.45000000,-0.16000000
'0:03.846',-0.51000000,-0.20500000
'0:03.848',-0.45500000,-0.23000000
'0:03.850',-0.35000000,-0.24500000
'0:03.852',-0.35000000,-0.24500000
'0:03.854',-0.38000000,-0.24000000
'0:03.856',-0.37000000,-0.22500000
'0:03.858',-0.35000000,-0.21000000
'0:03.860',-0.39000000,-0.19000000
'0:03.862',-0.38500000,-0.17000000
'0:03.864',-0.34000000,-0.15000000
'0:03.866',-0.34000000,-0.13000000
'0:03.868',-0.29000000,-0.10500000
'0:03.870',-0.24500000,-0.08500000
'0:03.872',-0.16500000,-0.06500000
'0:03.874',-0.11500000,-0.05000000
'0:03.876',-0.14500000,-0.03500000
'0:03.878',-0.19500000,-0.03000000
'0:03.880',-0.23500000,-0.02500000
'0:03.882',-0.28000000,-0.02500000
'0:03.884',-0.30000000,-0.03000000
'0:03.886',-0.24500000,-0.03500000
'0:03.888',-0.23500000,-0.04000000
'0:03.890',-0.17000000,-0.04500000
'0:03.892',-0.16000000,-0.04000000
'0:03.894',-0.11500000,-0.04000000
'0:03.896',-0.13000000,-0.03000000
'0:03.898',-0.17000000,-0.02000000
'0:03.900',-0.17500000,-0.01000000
'0:03.902',-0.18500000,-0.00500000
'0:03.904',-0.17000000,0.00500000
'0:03.906',-0.23500000,0.01000000
'0:03.908',-0.23000000,0.01000000
'0:03.910',-0.17000000,0.01000000
'0:03.912',-0.11500000,0.00500000
'0:03.914',-0.10000000,0.00000000
'0:03.916',-0.13500000,-0.00500000
'0:03.918',-0.18000000,-0.01000000
'0:03.920',-0.18000000,-0.01000000
'0:03.922',-0.17000000,-0.01500000
'0:03.924',-0.23500000,-0.01000000
'0:03.926',-0.25500000,-0.00500000
'0:03.928',-0.21500000,0.00500000
'0:03.930',-0.14500000,0.01500000
'0:03.932',-0.12000000,0.02500000
'0:03.934',-0.02500000,0.03500000
'0:03.936',-0.07500000,0.04000000
'0:03.938',-0.11000000,0.04000000
'0:03.940',-0.16500000,0.03500000
'0:03.942',-0.20000000,0.03000000
'0:03.944',-0.21500000,0.02000000
'0:03.946',-0.25500000,0.01000000
'0:03.948',-0.24000000,0.00000000
'0:03.950',-0.13000000,-0.01000000
'0:03.952',-0.14000000,-0.01000000
'0:03.954',-0.09500000,-0.01000000
'0:03.956',-0.07000000,-0.00500000
'0:03.958',-0.14500000,0.00500000
'0:03.960',-0.15000000,0.01500000
'0:03.962',-0.20500000,0.02000000
'0:03.964',-0.20000000,0.02500000
'0:03.966',-0.18000000,0.03000000
'0:03.968',-0.20000000,0.03500000
'0:03.970',-0.12500000,0.03500000
'0:03.972',-0.05000000,0.03500000
'0:03.974',-0.04500000,0.03500000
'0:03.976',-0.06000000,0.04000000
'0:03.978',-0.09500000,0.04000000
'0:03.980',-0.16500000,0.04500000
'0:03.982',-0.18000000,0.04500000
'0:03.984',-0.18000000,0.04500000
'0:03.986',-0.18000000,0.04500000
'0:03.988',-0.18000000,0.04000000
'0:03.990',-0.13500000,0.04000000
'0:03.992',-0.02500000,0.03500000
'0:03.994',-0.04000000,0.03500000
'0:03.996',-0.04500000,0.04000000
'0:03.998',-0.10000000,0.04500000
'0:04.000',-0.21000000,0.05000000
'0:04.002',-0.14500000,0.06000000
'0:04.004',-0.20000000,0.07000000
'0:04.006',-0.18500000,0.07500000
'0:04.008',-0.12000000,0.08000000
'0:04.010',-0.00500000,0.08500000
'0:04.012',-0.00500000,0.08500000
'0:04.014',0.03500000,0.08000000
'0:04.016',-0.02000000,0.08000000
'0:04.018',-0.04500000,0.08000000
'0:04.020',-0.10500000,0.08500000
'0:04.022',-0.19000000,0.08500000
'0:04.024',-0.15500000,0.09000000
'0:04.026',-0.16000000,0.10000000
'0:04.028',-0.06000000,0.10500000
'0:04.030',-0.04000000,0.11500000
'0:04.032',0.01000000,0.12000000
'0:04.034',0.07000000,0.13000000
'0:04.036',0.02000000,0.13500000
'0:04.038',0.02500000,0.14000000
'0:04.040',-0.09000000,0.14500000
'0:04.042',-0.05000000,0.15000000
'0:04.044',-0.05500000,0.15500000
'0:04.046',-0.08000000,0.16500000
'0:04.048',-0.02500000,0.17000000
'0:04.050',0.05000000,0.17500000
'0:04.052',0.13500000,0.18000000
'0:04.054',0.10000000,0.18500000
'0:04.056',0.07500000,0.19500000
'0:04.058',0.07000000,0.20000000
